ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
2_BED_1,2,2_CLO_2,11,2,7
2_BED_1,2,2_HAL_1,8,2,11
2_BAT_1,4,2_HAL_1,8,0,11
2_BED_2,2,2_CLO_3,11,3,8
2_BED_2,2,2_CLO_4,11,3,9
2_BED_2,2,2_HAL_1,8,3,11
2_UTI_1,6,2_HAL_1,8,14,11
2_BAT_2,4,2_HAL_1,8,1,11
2_BAT_2,4,2_DRE_1,5,1,10
2_BAT_2,4,2_DRE_1,5,1,10
2_BAT_2,4,2_BED_4,2,1,5
2_BAT_2,4,2_HAL_1,8,1,11
2_CLO_1,11,2_BED_3,2,6,4
2_CLO_1,11,2_BED_3,2,6,4
2_STA_1,7,2_LIV_1,1,13,12
2_BED_3,2,2_CLO_1,11,4,6
2_BED_3,2,2_CLO_1,11,4,6
2_BED_3,2,2_HAL_1,8,4,11
2_BED_4,2,2_BAT_2,4,5,1
2_DRE_1,5,2_BAT_2,4,10,1
2_DRE_1,5,2_BAT_2,4,10,1
2_LIV_1,1,2_HAL_1,8,12,11
2_LIV_1,1,2_HAL_1,8,12,11
2_LIV_1,1,2_STA_1,7,12,13
2_CLO_2,11,2_BED_1,2,7,2
2_CLO_3,11,2_BED_2,2,8,3
2_CLO_4,11,2_BED_2,2,9,3
2_HAL_1,8,2_LIV_1,1,11,12
2_HAL_1,8,2_BED_1,2,11,2
2_HAL_1,8,2_BAT_2,4,11,1
2_HAL_1,8,2_BAT_2,4,11,1
2_HAL_1,8,2_LIV_1,1,11,12
2_HAL_1,8,2_BAT_1,4,11,0
2_HAL_1,8,2_BED_2,2,11,3
2_HAL_1,8,2_UTI_1,6,11,14
2_HAL_1,8,2_BED_3,2,11,4
