ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
2_STA_1,7,2_HAL_1,8,12,11
2_BED_1,2,2_CLO_1,11,4,7
2_BED_1,2,2_HAL_1,8,4,11
2_BED_1,2,2_BAT_4,4,4,3
2_BAT_1,4,2_BAT_3,4,0,2
2_BAT_1,4,2_BED_2,2,0,5
2_BAT_2,4,2_CLO_3,11,1,9
2_BAT_2,4,2_BED_3,2,1,6
2_BAT_3,4,2_BAT_1,4,2,0
2_BAT_3,4,2_BAT_4,4,2,3
2_BED_2,2,2_CLO_4,11,5,10
2_BED_2,2,2_BAT_1,4,5,0
2_BED_2,2,2_HAL_1,8,5,11
2_BED_3,2,2_BAT_2,4,6,1
2_BED_3,2,2_CLO_2,11,6,8
2_BED_3,2,2_CLO_2,11,6,8
2_BED_3,2,2_HAL_1,8,6,11
2_BAT_4,4,2_BED_1,2,3,4
2_BAT_4,4,2_BAT_3,4,3,2
2_CLO_1,11,2_BED_1,2,7,4
2_CLO_2,11,2_BED_3,2,8,6
2_CLO_2,11,2_BED_3,2,8,6
2_CLO_3,11,2_BAT_2,4,9,1
2_HAL_1,8,2_STA_1,7,11,12
2_HAL_1,8,2_BED_1,2,11,4
2_HAL_1,8,2_BED_2,2,11,5
2_HAL_1,8,2_BED_3,2,11,6
2_CLO_4,11,2_BED_2,2,10,5
