ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_2,6,19,29
1_GAR_1,19,1_HAL_3,8,19,22
1_BED_1,2,1_CLO_4,11,4,13
1_BED_1,2,1_BAT_2,4,4,1
1_BED_1,2,1_HAL_2,8,4,21
1_BAT_1,4,1_DRE_2,5,0,17
1_BAT_1,4,1_BED_4,2,0,7
1_FOY_1,0,1_LIV_1,1,18,24
1_FOY_1,0,1_CLO_1,11,18,10
1_FOY_1,0,1_BED_2,2,18,5
1_FOY_1,0,1_POR_1,18,18,26
1_BED_2,2,1_FOY_1,0,5,18
1_BED_3,2,1_BAT_2,4,6,1
1_BED_3,2,1_HAL_2,8,6,21
1_BED_4,2,1_BAT_1,4,7,0
1_BED_4,2,1_HAL_1,8,7,20
1_BED_5,2,1_CLO_6,11,8,15
1_BED_5,2,1_DRE_1,5,8,16
1_BED_5,2,1_HAL_2,8,8,21
1_BED_5,2,1_LIV_1,1,8,24
1_BED_5,2,1_BAT_3,4,8,2
1_BAT_2,4,1_CLO_5,11,1,14
1_BAT_2,4,1_BED_1,2,1,4
1_BAT_2,4,1_BED_3,2,1,6
1_HAL_1,8,1_LIV_1,1,20,24
1_HAL_1,8,1_BED_4,2,20,7
1_POR_1,18,1_FOY_1,0,26,18
1_LIV_1,1,1_FOY_1,0,24,18
1_LIV_1,1,1_HAL_1,8,24,20
1_LIV_1,1,1_HAL_3,8,24,22
1_LIV_1,1,1_KIT_1,3,24,23
1_LIV_1,1,1_BED_5,2,24,8
1_LIV_1,1,1_POR_2,18,24,27
1_LIV_1,1,1_POR_2,18,24,27
1_HAL_2,8,1_UTI_1,6,21,28
1_HAL_2,8,1_BED_1,2,21,4
1_HAL_2,8,1_BED_3,2,21,6
1_HAL_2,8,1_BED_5,2,21,8
1_HAL_2,8,1_BED_6,2,21,9
1_UTI_1,6,1_HAL_2,8,28,21
1_DRE_1,5,1_BED_5,2,16,8
1_BED_6,2,1_CLO_2,11,9,11
1_BED_6,2,1_BAT_4,4,9,3
1_BED_6,2,1_HAL_2,8,9,21
1_BAT_3,4,1_BED_5,2,2,8
1_BAT_3,4,1_HAL_3,8,2,22
1_POR_2,18,1_LIV_1,1,27,24
1_POR_2,18,1_LIV_1,1,27,24
1_BAT_4,4,1_BED_6,2,3,9
1_HAL_3,8,1_LIV_1,1,22,24
1_HAL_3,8,1_UTI_3,6,22,30
1_HAL_3,8,1_GAR_1,19,22,19
1_HAL_3,8,1_BAT_3,4,22,2
1_DRE_2,5,1_CLO_3,11,17,12
1_DRE_2,5,1_BAT_1,4,17,0
1_UTI_2,6,1_GAR_1,19,29,19
1_KIT_1,3,1_LIV_1,1,23,24
1_KIT_1,3,1_PAN_1,9,23,25
1_CLO_1,11,1_FOY_1,0,10,18
1_CLO_2,11,1_BED_6,2,11,9
1_UTI_3,6,1_HAL_3,8,30,22
1_CLO_3,11,1_DRE_2,5,12,17
1_CLO_4,11,1_BED_1,2,13,4
1_CLO_5,11,1_BAT_2,4,14,1
1_PAN_1,9,1_KIT_1,3,25,23
1_CLO_6,11,1_BED_5,2,15,8
