ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_1,6,9,17
1_GAR_1,19,1_LAU_1,10,9,12
1_KIT_1,3,1_LIV_1,1,11,13
1_KIT_1,3,1_LAU_1,10,11,12
1_DRE_1,5,1_BED_2,2,6,3
1_PAN_1,9,1_LAU_1,10,14,12
1_POR_1,18,1_LIV_1,1,15,13
1_BAT_1,4,1_HAL_1,8,0,10
1_POR_2,18,1_LIV_1,1,16,13
1_LIV_1,1,1_KIT_1,3,13,11
1_LIV_1,1,1_HAL_1,8,13,10
1_LIV_1,1,1_CLO_1,11,13,5
1_LIV_1,1,1_POR_1,18,13,15
1_LIV_1,1,1_POR_2,18,13,16
1_UTI_1,6,1_GAR_1,19,17,9
1_BED_1,2,1_DRE_3,5,2,8
1_BED_1,2,1_HAL_1,8,2,10
1_LAU_1,10,1_KIT_1,3,12,11
1_LAU_1,10,1_PAN_1,9,12,14
1_LAU_1,10,1_GAR_1,19,12,9
1_DRE_2,5,1_BAT_2,4,7,1
1_HAL_1,8,1_LIV_1,1,10,13
1_HAL_1,8,1_BED_2,2,10,3
1_HAL_1,8,1_BAT_1,4,10,0
1_HAL_1,8,1_BED_1,2,10,2
1_HAL_1,8,1_BED_3,2,10,4
1_HAL_1,8,1_BED_3,2,10,4
1_BED_2,2,1_DRE_1,5,3,6
1_BED_2,2,1_HAL_1,8,3,10
1_DRE_3,5,1_BED_1,2,8,2
1_BED_3,2,1_BAT_2,4,4,1
1_BED_3,2,1_HAL_1,8,4,10
1_BED_3,2,1_HAL_1,8,4,10
1_BAT_2,4,1_DRE_2,5,1,7
1_BAT_2,4,1_BED_3,2,1,4
1_CLO_1,11,1_LIV_1,1,5,13
