ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_KIT_1,3,8,15
1_DIN_1,20,1_HAL_2,8,8,13
1_CLO_1,11,1_HAL_2,8,6,13
1_BAT_1,4,1_LAU_1,10,0,16
1_LIV_1,1,1_HAL_1,8,17,12
1_LIV_1,1,1_HAL_2,8,17,13
1_LIV_1,1,1_HAL_1,8,17,12
1_LIV_1,1,1_HAL_4,8,17,14
1_LIV_1,1,1_HAL_1,8,17,12
1_LIV_1,1,1_KIT_1,3,17,15
1_LIV_1,1,1_POR_2,18,17,19
1_DRE_1,5,1_BED_1,2,9,3
1_POR_1,18,1_HAL_2,8,18,13
1_HAL_1,8,1_LIV_1,1,12,17
1_HAL_1,8,1_LIV_1,1,12,17
1_HAL_1,8,1_BAT_2,4,12,1
1_HAL_1,8,1_BED_2,2,12,4
1_HAL_1,8,1_LIV_1,1,12,17
1_HAL_1,8,1_BED_1,2,12,3
1_HAL_1,8,1_BED_3,2,12,5
1_BED_1,2,1_DRE_1,5,3,9
1_BED_1,2,1_HAL_1,8,3,12
1_CLO_2,11,1_BED_3,2,7,5
1_BED_2,2,1_BAT_3,4,4,2
1_BED_2,2,1_HAL_1,8,4,12
1_BED_2,2,1_POR_2,18,4,19
1_HAL_2,8,1_LIV_1,1,13,17
1_HAL_2,8,1_DIN_1,20,13,8
1_HAL_2,8,1_POR_1,18,13,18
1_HAL_2,8,1_CLO_1,11,13,6
1_DRE_2,5,1_BAT_3,4,10,2
1_GAR_1,19,1_UTI_1,6,11,20
1_GAR_1,19,1_HAL_4,8,11,14
1_LAU_1,10,1_BAT_1,4,16,0
1_LAU_1,10,1_HAL_4,8,16,14
1_BED_3,2,1_CLO_2,11,5,7
1_BED_3,2,1_HAL_1,8,5,12
1_HAL_4,8,1_LIV_1,1,14,17
1_HAL_4,8,1_LAU_1,10,14,16
1_HAL_4,8,1_GAR_1,19,14,11
1_UTI_1,6,1_GAR_1,19,20,11
1_POR_2,18,1_LIV_1,1,19,17
1_POR_2,18,1_BED_2,2,19,4
1_BAT_2,4,1_HAL_1,8,1,12
1_BAT_3,4,1_DRE_2,5,2,10
1_BAT_3,4,1_BED_2,2,2,4
1_KIT_1,3,1_LIV_1,1,15,17
1_KIT_1,3,1_DIN_1,20,15,8
