ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_LAU_1,10,12,16
1_BED_1,2,1_LIV_1,1,2,17
1_DRE_1,5,1_BED_3,2,10,4
1_BAT_1,4,1_BED_3,2,0,4
1_BAT_1,4,1_HAL_1,8,0,13
1_KIT_1,3,1_LIV_1,1,15,17
1_HAL_1,8,1_LIV_1,1,13,17
1_HAL_1,8,1_BAT_1,4,13,0
1_HAL_1,8,1_FOY_1,0,13,11
1_HAL_1,8,1_LAU_1,10,13,16
1_BED_2,2,1_CLO_3,11,3,8
1_BED_2,2,1_HAL_2,8,3,14
1_HAL_2,8,1_LIV_1,1,14,17
1_HAL_2,8,1_CLO_2,11,14,7
1_HAL_2,8,1_BED_2,2,14,3
1_HAL_2,8,1_BAT_2,4,14,1
1_HAL_2,8,1_BED_4,2,14,5
1_LIV_1,1,1_KIT_1,3,17,15
1_LIV_1,1,1_HAL_1,8,17,13
1_LIV_1,1,1_HAL_2,8,17,14
1_LIV_1,1,1_FOY_1,0,17,11
1_LIV_1,1,1_BED_1,2,17,2
1_FOY_1,0,1_LIV_1,1,11,17
1_FOY_1,0,1_CLO_4,11,11,9
1_FOY_1,0,1_STA_1,7,11,19
1_FOY_1,0,1_HAL_1,8,11,13
1_FOY_1,0,1_POR_1,18,11,18
1_STA_1,7,1_FOY_1,0,19,11
1_BED_3,2,1_DRE_1,5,4,10
1_BED_3,2,1_BAT_1,4,4,0
1_POR_1,18,1_FOY_1,0,18,11
1_BAT_2,4,1_HAL_2,8,1,14
1_BED_4,2,1_CLO_1,11,5,6
1_BED_4,2,1_HAL_2,8,5,14
1_CLO_1,11,1_BED_4,2,6,5
1_CLO_2,11,1_HAL_2,8,7,14
1_LAU_1,10,1_GAR_1,19,16,12
1_LAU_1,10,1_HAL_1,8,16,13
1_CLO_3,11,1_BED_2,2,8,3
1_CLO_4,11,1_FOY_1,0,9,11
