ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_1,6,10,19
1_GAR_1,19,1_HAL_2,8,10,12
1_BED_1,2,1_HAL_2,8,2,12
1_BED_1,2,1_BAT_2,4,2,1
1_UTI_1,6,1_GAR_1,19,19,10
1_POR_1,18,1_LIV_1,1,17,15
1_KIT_1,3,1_LIV_1,1,13,15
1_UTI_2,6,1_HAL_2,8,20,12
1_FOY_1,0,1_LIV_1,1,9,15
1_FOY_1,0,1_CLO_2,11,9,6
1_FOY_1,0,1_POR_2,18,9,18
1_POR_2,18,1_FOY_1,0,18,9
1_BAT_1,4,1_HAL_1,8,0,11
1_CLO_1,11,1_BED_3,2,5,4
1_LIV_1,1,1_KIT_1,3,15,13
1_LIV_1,1,1_FOY_1,0,15,9
1_LIV_1,1,1_HAL_1,8,15,11
1_LIV_1,1,1_HAL_2,8,15,12
1_LIV_1,1,1_POR_1,18,15,17
1_CLO_2,11,1_FOY_1,0,6,9
1_PAN_1,9,1_HAL_2,8,16,12
1_HAL_1,8,1_LIV_1,1,11,15
1_HAL_1,8,1_BAT_1,4,11,0
1_HAL_1,8,1_BED_2,2,11,3
1_HAL_1,8,1_BED_3,2,11,4
1_HAL_1,8,1_LAU_1,10,11,14
1_BED_2,2,1_CLO_3,11,3,7
1_BED_2,2,1_HAL_1,8,3,11
1_BED_3,2,1_CLO_1,11,4,5
1_BED_3,2,1_HAL_1,8,4,11
1_HAL_2,8,1_LIV_1,1,12,15
1_HAL_2,8,1_UTI_2,6,12,20
1_HAL_2,8,1_PAN_1,9,12,16
1_HAL_2,8,1_GAR_1,19,12,10
1_HAL_2,8,1_BED_1,2,12,2
1_BAT_2,4,1_DRE_1,5,1,8
1_BAT_2,4,1_BED_1,2,1,2
1_DRE_1,5,1_BAT_2,4,8,1
1_CLO_3,11,1_BED_2,2,7,3
1_LAU_1,10,1_HAL_1,8,14,11
