ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_LAU_1,10,10,13
1_BED_1,2,1_CLO_2,11,2,5
1_BED_1,2,1_HAL_1,8,2,11
1_STA_1,7,1_FOY_1,0,15,9
1_STA_1,7,1_LIV_1,1,15,14
1_BAT_1,4,1_DRE_1,5,0,8
1_BAT_1,4,1_BED_2,2,0,3
1_KIT_1,3,1_LIV_1,1,12,14
1_BED_2,2,1_BAT_1,4,3,0
1_BED_2,2,1_HAL_1,8,3,11
1_DRE_1,5,1_BAT_1,4,8,0
1_FOY_1,0,1_LIV_1,1,9,14
1_FOY_1,0,1_CLO_4,11,9,7
1_FOY_1,0,1_STA_1,7,9,15
1_LIV_1,1,1_KIT_1,3,14,12
1_LIV_1,1,1_FOY_1,0,14,9
1_LIV_1,1,1_STA_1,7,14,15
1_LIV_1,1,1_LAU_1,10,14,13
1_HAL_1,8,1_CLO_1,11,11,4
1_HAL_1,8,1_BED_1,2,11,2
1_HAL_1,8,1_BAT_2,4,11,1
1_HAL_1,8,1_BED_2,2,11,3
1_BAT_2,4,1_HAL_1,8,1,11
1_CLO_1,11,1_HAL_1,8,4,11
1_CLO_2,11,1_BED_1,2,5,2
1_LAU_1,10,1_CLO_3,11,13,6
1_LAU_1,10,1_GAR_1,19,13,10
1_LAU_1,10,1_LIV_1,1,13,14
1_CLO_3,11,1_LAU_1,10,6,13
1_CLO_4,11,1_FOY_1,0,7,9
