ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_POR_1,18,1_HAL_2,8,16,11
1_POR_2,18,1_FOY_1,0,17,9
1_BAT_1,4,1_HAL_1,8,0,10
1_BAT_2,4,1_UTI_3,6,1,20
1_BAT_3,4,1_DRE_1,5,2,7
1_BAT_3,4,1_BED_3,2,2,5
1_FOY_1,0,1_LIV_1,1,9,14
1_FOY_1,0,1_HAL_1,8,9,10
1_FOY_1,0,1_POR_2,18,9,17
1_BED_1,2,1_DRE_2,5,3,8
1_BED_1,2,1_HAL_3,8,3,12
1_BED_1,2,1_UTI_3,6,3,20
1_BED_2,2,1_UTI_1,6,4,18
1_BED_2,2,1_HAL_2,8,4,11
1_BED_2,2,1_UTI_3,6,4,20
1_HAL_1,8,1_LIV_1,1,10,14
1_HAL_1,8,1_BAT_1,4,10,0
1_HAL_1,8,1_FOY_1,0,10,9
1_HAL_1,8,1_BED_3,2,10,5
1_HAL_1,8,1_CLO_1,11,10,6
1_LIV_1,1,1_FOY_1,0,14,9
1_LIV_1,1,1_HAL_1,8,14,10
1_LIV_1,1,1_HAL_2,8,14,11
1_LIV_1,1,1_HAL_3,8,14,12
1_LIV_1,1,1_HAL_3,8,14,12
1_LIV_1,1,1_KIT_1,3,14,13
1_LIV_1,1,1_PAN_1,9,14,15
1_BED_3,2,1_BAT_3,4,5,2
1_BED_3,2,1_HAL_1,8,5,10
1_UTI_1,6,1_BED_2,2,18,4
1_UTI_2,6,1_HAL_3,8,19,12
1_HAL_2,8,1_LIV_1,1,11,14
1_HAL_2,8,1_BED_2,2,11,4
1_HAL_2,8,1_POR_1,18,11,16
1_PAN_1,9,1_LIV_1,1,15,14
1_UTI_3,6,1_BAT_2,4,20,1
1_UTI_3,6,1_BED_1,2,20,3
1_UTI_3,6,1_BED_2,2,20,4
1_HAL_3,8,1_LIV_1,1,12,14
1_HAL_3,8,1_UTI_2,6,12,19
1_HAL_3,8,1_LIV_1,1,12,14
1_HAL_3,8,1_BED_1,2,12,3
1_CLO_1,11,1_HAL_1,8,6,10
1_DRE_1,5,1_BAT_3,4,7,2
1_KIT_1,3,1_LIV_1,1,13,14
1_DRE_2,5,1_BED_1,2,8,3
