ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_LIV_1,1,7,15
1_DIN_1,20,1_POR_2,18,7,17
1_POR_1,18,1_FOY_1,0,16,11
1_BED_1,2,1_DRE_1,5,2,8
1_BED_1,2,1_DRE_2,5,2,9
1_BED_1,2,1_BAT_2,4,2,1
1_BED_1,2,1_LIV_1,1,2,15
1_LIV_1,1,1_FOY_1,0,15,11
1_LIV_1,1,1_KIT_1,3,15,13
1_LIV_1,1,1_DIN_1,20,15,7
1_LIV_1,1,1_BAT_1,4,15,0
1_LIV_1,1,1_BED_3,2,15,4
1_LIV_1,1,1_BED_1,2,15,2
1_LIV_1,1,1_BED_2,2,15,3
1_LIV_1,1,1_POR_2,18,15,17
1_DRE_1,5,1_BED_1,2,8,2
1_CLO_1,11,1_BED_2,2,5,3
1_BED_2,2,1_CLO_1,11,3,5
1_BED_2,2,1_LAU_1,10,3,14
1_BED_2,2,1_LIV_1,1,3,15
1_DRE_2,5,1_BED_1,2,9,2
1_FOY_1,0,1_LIV_1,1,11,15
1_FOY_1,0,1_KIT_1,3,11,13
1_FOY_1,0,1_STA_1,7,11,18
1_FOY_1,0,1_DRE_3,5,11,10
1_FOY_1,0,1_POR_1,18,11,16
1_BAT_1,4,1_LIV_1,1,0,15
1_KIT_1,3,1_LIV_1,1,13,15
1_KIT_1,3,1_FOY_1,0,13,11
1_LAU_1,10,1_BED_2,2,14,3
1_BED_3,2,1_LIV_1,1,4,15
1_STA_1,7,1_FOY_1,0,18,11
1_POR_2,18,1_DIN_1,20,17,7
1_POR_2,18,1_LIV_1,1,17,15
1_BAT_2,4,1_BED_1,2,1,2
1_CLO_2,11,1_DRE_3,5,6,10
1_DRE_3,5,1_CLO_2,11,10,6
1_DRE_3,5,1_GAR_1,19,10,12
1_DRE_3,5,1_FOY_1,0,10,11
1_GAR_1,19,1_DRE_3,5,12,10
