ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_LIV_1,1,9,12
1_GAR_1,19,1_LIV_1,1,9,12
1_KIT_1,3,1_LIV_1,1,11,12
1_KIT_1,3,1_PAN_1,9,11,13
1_KIT_1,3,1_PAN_1,9,11,13
1_BAT_1,4,1_BED_2,2,0,3
1_HAL_1,8,1_LIV_1,1,10,12
1_HAL_1,8,1_CLO_2,11,10,6
1_HAL_1,8,1_UTI_1,6,10,14
1_HAL_1,8,1_BAT_2,4,10,1
1_HAL_1,8,1_BED_2,2,10,3
1_HAL_1,8,1_BED_3,2,10,4
1_HAL_1,8,1_BED_1,2,10,2
1_UTI_1,6,1_HAL_1,8,14,10
1_BAT_2,4,1_HAL_1,8,1,10
1_LIV_1,1,1_KIT_1,3,12,11
1_LIV_1,1,1_HAL_1,8,12,10
1_LIV_1,1,1_CLO_3,11,12,7
1_LIV_1,1,1_GAR_1,19,12,9
1_LIV_1,1,1_GAR_1,19,12,9
1_LIV_1,1,1_BED_1,2,12,2
1_BED_1,2,1_HAL_1,8,2,10
1_BED_1,2,1_LIV_1,1,2,12
1_BED_2,2,1_CLO_1,11,3,5
1_BED_2,2,1_BAT_1,4,3,0
1_BED_2,2,1_HAL_1,8,3,10
1_BED_3,2,1_CLO_4,11,4,8
1_BED_3,2,1_HAL_1,8,4,10
1_CLO_1,11,1_BED_2,2,5,3
1_PAN_1,9,1_KIT_1,3,13,11
1_PAN_1,9,1_KIT_1,3,13,11
1_CLO_2,11,1_HAL_1,8,6,10
1_CLO_3,11,1_LIV_1,1,7,12
1_CLO_4,11,1_BED_3,2,8,4
