ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
2_DRE_1,5,2_BED_3,2,6,3
2_LIV_1,1,2_HAL_1,8,10,8
2_LIV_1,1,2_HAL_2,8,10,9
2_LIV_1,1,2_CLO_1,11,10,4
2_LIV_1,1,2_BED_3,2,10,3
2_BED_1,2,2_CLO_2,11,1,5
2_BED_1,2,2_HAL_1,8,1,8
2_HAL_1,8,2_LIV_1,1,8,10
2_HAL_1,8,2_BED_1,2,8,1
2_HAL_1,8,2_BAT_1,4,8,0
2_BED_2,2,2_HAL_2,8,2,9
2_BED_2,2,2_BAT_1,4,2,0
2_BAT_1,4,2_DRE_2,5,0,7
2_BAT_1,4,2_BED_2,2,0,2
2_BAT_1,4,2_HAL_1,8,0,8
2_BED_3,2,2_DRE_1,5,3,6
2_BED_3,2,2_LIV_1,1,3,10
2_HAL_2,8,2_LIV_1,1,9,10
2_HAL_2,8,2_STA_1,7,9,11
2_HAL_2,8,2_BED_2,2,9,2
2_DRE_2,5,2_BAT_1,4,7,0
2_STA_1,7,2_HAL_2,8,11,9
2_CLO_1,11,2_LIV_1,1,4,10
2_CLO_2,11,2_BED_1,2,5,1
