ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_2,6,14,20
1_FOY_1,0,1_LIV_1,1,13,18
1_FOY_1,0,1_CLO_4,11,13,9
1_FOY_1,0,1_HAL_1,8,13,15
1_BAT_1,4,1_HAL_2,8,0,16
1_BED_1,2,1_BAT_2,4,2,1
1_BED_1,2,1_DRE_1,5,2,12
1_BED_1,2,1_LIV_1,1,2,18
1_BED_1,2,1_LIV_1,1,2,18
1_BED_2,2,1_CLO_3,11,3,8
1_BED_2,2,1_HAL_2,8,3,16
1_BED_3,2,1_CLO_1,11,4,6
1_BED_3,2,1_HAL_2,8,4,16
1_UTI_1,6,1_HAL_1,8,19,15
1_BED_4,2,1_CLO_2,11,5,7
1_BED_4,2,1_HAL_2,8,5,16
1_CLO_1,11,1_BED_3,2,6,4
1_CLO_2,11,1_BED_4,2,7,5
1_BAT_2,4,1_BED_1,2,1,2
1_CLO_3,11,1_BED_2,2,8,3
1_LIV_1,1,1_FOY_1,0,18,13
1_LIV_1,1,1_HAL_1,8,18,15
1_LIV_1,1,1_KIT_1,3,18,17
1_LIV_1,1,1_HAL_2,8,18,16
1_LIV_1,1,1_BED_1,2,18,2
1_LIV_1,1,1_BED_1,2,18,2
1_HAL_1,8,1_LIV_1,1,15,18
1_HAL_1,8,1_FOY_1,0,15,13
1_HAL_1,8,1_UTI_1,6,15,19
1_CLO_4,11,1_FOY_1,0,9,13
1_KIT_1,3,1_LIV_1,1,17,18
1_KIT_1,3,1_UTI_2,6,17,20
1_DRE_1,5,1_BED_1,2,12,2
1_HAL_2,8,1_LIV_1,1,16,18
1_HAL_2,8,1_CLO_5,11,16,10
1_HAL_2,8,1_CLO_6,11,16,11
1_HAL_2,8,1_BAT_1,4,16,0
1_HAL_2,8,1_BED_2,2,16,3
1_HAL_2,8,1_BED_3,2,16,4
1_HAL_2,8,1_BED_4,2,16,5
1_UTI_2,6,1_KIT_1,3,20,17
1_UTI_2,6,1_GAR_1,19,20,14
1_CLO_5,11,1_HAL_2,8,10,16
1_CLO_6,11,1_HAL_2,8,11,16
