ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_BED_2,2,14,3
1_GAR_1,19,1_HAL_2,8,14,16
1_KIT_1,3,1_LIV_1,1,17,18
1_BED_1,2,1_CLO_3,11,2,9
1_BED_1,2,1_HAL_2,8,2,16
1_CLO_1,11,1_FOY_1,0,7,13
1_BED_2,2,1_GAR_1,19,3,14
1_BED_3,2,1_DRE_1,5,4,11
1_BED_3,2,1_HAL_2,8,4,16
1_BED_4,2,1_DRE_2,5,5,12
1_BED_4,2,1_BAT_2,4,5,1
1_BED_4,2,1_LIV_1,1,5,18
1_HAL_1,8,1_LIV_1,1,15,18
1_HAL_1,8,1_FOY_1,0,15,13
1_FOY_1,0,1_LIV_1,1,13,18
1_FOY_1,0,1_CLO_1,11,13,7
1_FOY_1,0,1_HAL_1,8,13,15
1_HAL_2,8,1_LIV_1,1,16,18
1_HAL_2,8,1_BED_1,2,16,2
1_HAL_2,8,1_BAT_1,4,16,0
1_HAL_2,8,1_LIV_1,1,16,18
1_HAL_2,8,1_CLO_4,11,16,10
1_HAL_2,8,1_UTI_1,6,16,19
1_HAL_2,8,1_GAR_1,19,16,14
1_HAL_2,8,1_BED_3,2,16,4
1_HAL_2,8,1_BED_5,2,16,6
1_BED_5,2,1_CLO_2,11,6,8
1_BED_5,2,1_CLO_2,11,6,8
1_BED_5,2,1_HAL_2,8,6,16
1_LIV_1,1,1_KIT_1,3,18,17
1_LIV_1,1,1_HAL_1,8,18,15
1_LIV_1,1,1_FOY_1,0,18,13
1_LIV_1,1,1_HAL_2,8,18,16
1_LIV_1,1,1_HAL_2,8,18,16
1_LIV_1,1,1_BED_4,2,18,5
1_LIV_1,1,1_BAT_1,4,18,0
1_DRE_1,5,1_BED_3,2,11,4
1_DRE_2,5,1_BED_4,2,12,5
1_CLO_2,11,1_BED_5,2,8,6
1_CLO_2,11,1_BED_5,2,8,6
1_CLO_3,11,1_BED_1,2,9,2
1_BAT_1,4,1_HAL_2,8,0,16
1_BAT_1,4,1_LIV_1,1,0,18
1_BAT_2,4,1_BED_4,2,1,5
1_CLO_4,11,1_HAL_2,8,10,16
1_UTI_1,6,1_HAL_2,8,19,16
