ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_BED_1,2,1_BAT_2,4,3,1
1_BED_1,2,1_LIV_1,1,3,14
1_BAT_1,4,1_UTI_1,6,0,15
1_FOY_1,0,1_LIV_1,1,10,14
1_FOY_1,0,1_HAL_2,8,10,12
1_DRE_1,5,1_BAT_2,4,9,1
1_BAT_2,4,1_DRE_1,5,1,9
1_BAT_2,4,1_BED_1,2,1,3
1_BED_2,2,1_HAL_1,8,4,11
1_BED_2,2,1_CLO_2,11,4,7
1_BED_2,2,1_CLO_2,11,4,7
1_BED_3,2,1_HAL_1,8,5,11
1_BED_3,2,1_CLO_3,11,5,8
1_BED_3,2,1_CLO_3,11,5,8
1_LIV_1,1,1_FOY_1,0,14,10
1_LIV_1,1,1_HAL_1,8,14,11
1_LIV_1,1,1_KIT_1,3,14,13
1_LIV_1,1,1_BED_1,2,14,3
1_LIV_1,1,1_UTI_1,6,14,15
1_CLO_1,11,1_HAL_1,8,6,11
1_HAL_1,8,1_LIV_1,1,11,14
1_HAL_1,8,1_CLO_1,11,11,6
1_HAL_1,8,1_BAT_3,4,11,2
1_HAL_1,8,1_BED_2,2,11,4
1_HAL_1,8,1_BED_3,2,11,5
1_UTI_1,6,1_BAT_1,4,15,0
1_UTI_1,6,1_LIV_1,1,15,14
1_KIT_1,3,1_LIV_1,1,13,14
1_CLO_2,11,1_BED_2,2,7,4
1_CLO_2,11,1_BED_2,2,7,4
1_BAT_3,4,1_HAL_1,8,2,11
1_HAL_2,8,1_FOY_1,0,12,10
1_CLO_3,11,1_BED_3,2,8,5
1_CLO_3,11,1_BED_3,2,8,5
