ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_2,6,8,17
1_GAR_1,19,1_HAL_1,8,8,9
1_BAT_1,4,1_HAL_1,8,0,9
1_POR_1,18,1_LIV_1,1,13,12
1_POR_1,18,1_BED_1,2,13,2
1_HAL_1,8,1_LIV_1,1,9,12
1_HAL_1,8,1_CLO_3,11,9,5
1_HAL_1,8,1_BAT_1,4,9,0
1_HAL_1,8,1_LAU_1,10,9,11
1_HAL_1,8,1_GAR_1,19,9,8
1_HAL_1,8,1_BED_1,2,9,2
1_HAL_1,8,1_LIV_1,1,9,12
1_HAL_1,8,1_CLO_1,11,9,3
1_HAL_1,8,1_UTI_1,6,9,16
1_UTI_1,6,1_HAL_1,8,16,9
1_FOY_1,0,1_LIV_1,1,7,12
1_FOY_1,0,1_CLO_2,11,7,4
1_FOY_1,0,1_POR_2,18,7,14
1_STA_1,7,1_LIV_1,1,15,12
1_KIT_1,3,1_LIV_1,1,10,12
1_UTI_2,6,1_GAR_1,19,17,8
1_LIV_1,1,1_HAL_1,8,12,9
1_LIV_1,1,1_FOY_1,0,12,7
1_LIV_1,1,1_KIT_1,3,12,10
1_LIV_1,1,1_HAL_1,8,12,9
1_LIV_1,1,1_STA_1,7,12,15
1_LIV_1,1,1_POR_1,18,12,13
1_DRE_1,5,1_BAT_2,4,6,1
1_POR_2,18,1_FOY_1,0,14,7
1_BED_1,2,1_HAL_1,8,2,9
1_BED_1,2,1_BAT_2,4,2,1
1_BED_1,2,1_POR_1,18,2,13
1_BAT_2,4,1_DRE_1,5,1,6
1_BAT_2,4,1_BED_1,2,1,2
1_LAU_1,10,1_HAL_1,8,11,9
1_CLO_1,11,1_HAL_1,8,3,9
1_CLO_2,11,1_FOY_1,0,4,7
1_CLO_3,11,1_HAL_1,8,5,9
