ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_1,6,14,20
1_BED_1,2,1_CLO_5,11,2,10
1_BED_1,2,1_HAL_1,8,2,15
1_HAL_1,8,1_LIV_1,1,15,18
1_HAL_1,8,1_BAT_1,4,15,0
1_HAL_1,8,1_LIV_1,1,15,18
1_HAL_1,8,1_BED_1,2,15,2
1_HAL_1,8,1_BED_4,2,15,5
1_HAL_1,8,1_LIV_1,1,15,18
1_HAL_1,8,1_POR_1,18,15,19
1_HAL_1,8,1_LIV_1,1,15,18
1_HAL_1,8,1_CLO_3,11,15,8
1_DRE_1,5,1_BAT_2,4,12,1
1_BED_2,2,1_BAT_2,4,3,1
1_BED_2,2,1_HAL_4,8,3,16
1_POR_1,18,1_HAL_1,8,19,15
1_KIT_1,3,1_LIV_1,1,17,18
1_KIT_1,3,1_DRE_2,5,17,13
1_BED_3,2,1_CLO_2,11,4,7
1_BED_3,2,1_HAL_4,8,4,16
1_LIV_1,1,1_HAL_1,8,18,15
1_LIV_1,1,1_KIT_1,3,18,17
1_LIV_1,1,1_HAL_1,8,18,15
1_LIV_1,1,1_HAL_1,8,18,15
1_LIV_1,1,1_HAL_4,8,18,16
1_LIV_1,1,1_HAL_1,8,18,15
1_LIV_1,1,1_HAL_4,8,18,16
1_BAT_1,4,1_HAL_1,8,0,15
1_BAT_2,4,1_DRE_1,5,1,12
1_BAT_2,4,1_BED_2,2,1,3
1_HAL_4,8,1_LIV_1,1,16,18
1_HAL_4,8,1_CLO_1,11,16,6
1_HAL_4,8,1_BED_2,2,16,3
1_HAL_4,8,1_LIV_1,1,16,18
1_HAL_4,8,1_CLO_4,11,16,9
1_HAL_4,8,1_BED_3,2,16,4
1_HAL_4,8,1_UTI_1,6,16,20
1_DRE_2,5,1_KIT_1,3,13,17
1_CLO_1,11,1_HAL_4,8,6,16
1_CLO_2,11,1_BED_3,2,7,4
1_CLO_3,11,1_HAL_1,8,8,15
1_UTI_1,6,1_GAR_1,19,20,14
1_UTI_1,6,1_HAL_4,8,20,16
1_CLO_4,11,1_HAL_4,8,9,16
1_CLO_5,11,1_BED_1,2,10,2
1_BED_4,2,1_CLO_6,11,5,11
1_BED_4,2,1_HAL_1,8,5,15
1_CLO_6,11,1_BED_4,2,11,5
