ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_HAL_3,8,10,12
1_BED_1,2,1_CLO_2,11,2,5
1_BED_1,2,1_HAL_3,8,2,12
1_BAT_1,4,1_HAL_1,8,0,11
1_DRE_1,5,1_BED_2,2,8,3
1_STA_1,7,1_KIT_1,3,16,13
1_LIV_1,1,1_HAL_1,8,15,11
1_LIV_1,1,1_FOY_1,0,15,9
1_LIV_1,1,1_HAL_1,8,15,11
1_LIV_1,1,1_HAL_3,8,15,12
1_LIV_1,1,1_KIT_1,3,15,13
1_LIV_1,1,1_CLO_3,11,15,6
1_LIV_1,1,1_BED_2,2,15,3
1_HAL_1,8,1_LIV_1,1,11,15
1_HAL_1,8,1_LIV_1,1,11,15
1_HAL_1,8,1_CLO_1,11,11,4
1_HAL_1,8,1_BAT_1,4,11,0
1_HAL_1,8,1_LAU_1,10,11,14
1_FOY_1,0,1_LIV_1,1,9,15
1_FOY_1,0,1_CLO_4,11,9,7
1_BAT_2,4,1_BED_2,2,1,3
1_CLO_1,11,1_HAL_1,8,4,11
1_CLO_2,11,1_BED_1,2,5,2
1_BED_2,2,1_DRE_1,5,3,8
1_BED_2,2,1_BAT_2,4,3,1
1_BED_2,2,1_LIV_1,1,3,15
1_CLO_3,11,1_LIV_1,1,6,15
1_LAU_1,10,1_HAL_1,8,14,11
1_HAL_3,8,1_LIV_1,1,12,15
1_HAL_3,8,1_GAR_1,19,12,10
1_HAL_3,8,1_BED_1,2,12,2
1_CLO_4,11,1_FOY_1,0,7,9
1_KIT_1,3,1_LIV_1,1,13,15
1_KIT_1,3,1_STA_1,7,13,16
