ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_HAL_1,8,10,13
1_DIN_1,20,1_HAL_2,8,10,14
1_BAT_1,4,1_CLO_1,11,0,5
1_BAT_1,4,1_HAL_2,8,0,14
1_POR_1,18,1_HAL_2,8,21,14
1_GAR_1,19,1_UTI_2,6,12,25
1_GAR_1,19,1_HAL_3,8,12,15
1_UTI_1,6,1_HAL_3,8,24,15
1_BED_1,2,1_CLO_3,11,1,7
1_BED_1,2,1_HAL_2,8,1,14
1_BED_2,2,1_BED_3,2,2,3
1_BED_2,2,1_HAL_3,8,2,15
1_KIT_1,3,1_LIV_1,1,16,19
1_HAL_1,8,1_LIV_1,1,13,19
1_HAL_1,8,1_CLO_2,11,13,6
1_HAL_1,8,1_DIN_1,20,13,10
1_HAL_1,8,1_PAN_1,9,13,20
1_LIV_1,1,1_KIT_1,3,19,16
1_LIV_1,1,1_HAL_1,8,19,13
1_LIV_1,1,1_HAL_2,8,19,14
1_LIV_1,1,1_HAL_3,8,19,15
1_LIV_1,1,1_HAL_2,8,19,14
1_LIV_1,1,1_POR_2,18,19,22
1_BED_3,2,1_DRE_1,5,3,11
1_BED_3,2,1_LAU_2,10,3,18
1_BED_3,2,1_BED_2,2,3,2
1_POR_2,18,1_LIV_1,1,22,19
1_BED_4,2,1_CLO_4,11,4,8
1_BED_4,2,1_HAL_2,8,4,14
1_DRE_1,5,1_BED_3,2,11,3
1_HAL_2,8,1_LIV_1,1,14,19
1_HAL_2,8,1_BAT_1,4,14,0
1_HAL_2,8,1_BED_1,2,14,1
1_HAL_2,8,1_BED_4,2,14,4
1_HAL_2,8,1_LIV_1,1,14,19
1_HAL_2,8,1_CLO_5,11,14,9
1_HAL_2,8,1_DIN_1,20,14,10
1_HAL_2,8,1_POR_1,18,14,21
1_HAL_3,8,1_LIV_1,1,15,19
1_HAL_3,8,1_UTI_1,6,15,24
1_HAL_3,8,1_STA_1,7,15,23
1_HAL_3,8,1_GAR_1,19,15,12
1_HAL_3,8,1_BED_2,2,15,2
1_HAL_3,8,1_LAU_1,10,15,17
1_LAU_1,10,1_HAL_3,8,17,15
1_UTI_2,6,1_GAR_1,19,25,12
1_CLO_1,11,1_BAT_1,4,5,0
1_STA_1,7,1_HAL_3,8,23,15
1_PAN_1,9,1_HAL_1,8,20,13
1_CLO_2,11,1_HAL_1,8,6,13
1_CLO_3,11,1_BED_1,2,7,1
1_CLO_4,11,1_BED_4,2,8,4
1_LAU_2,10,1_BED_3,2,18,3
1_CLO_5,11,1_HAL_2,8,9,14
