ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_HAL_1,8,4,7
1_DIN_1,20,1_LIV_1,1,4,9
1_DRE_1,5,1_BAT_2,4,5,1
1_BAT_1,4,1_LIV_1,1,0,9
1_LIV_1,1,1_HAL_1,8,9,7
1_LIV_1,1,1_KIT_1,3,9,8
1_LIV_1,1,1_HAL_1,8,9,7
1_LIV_1,1,1_HAL_1,8,9,7
1_LIV_1,1,1_BAT_1,4,9,0
1_LIV_1,1,1_STA_1,7,9,12
1_LIV_1,1,1_DIN_1,20,9,4
1_LIV_1,1,1_GAR_1,19,9,6
1_LIV_1,1,1_UTI_1,6,9,13
1_CLO_1,11,1_HAL_1,8,3,7
1_HAL_1,8,1_LIV_1,1,7,9
1_HAL_1,8,1_BED_1,2,7,2
1_HAL_1,8,1_LIV_1,1,7,9
1_HAL_1,8,1_LIV_1,1,7,9
1_HAL_1,8,1_CLO_1,11,7,3
1_HAL_1,8,1_DIN_1,20,7,4
1_HAL_1,8,1_POR_1,18,7,11
1_GAR_1,19,1_LIV_1,1,6,9
1_GAR_1,19,1_UTI_1,6,6,13
1_BED_1,2,1_BAT_2,4,2,1
1_BED_1,2,1_HAL_1,8,2,7
1_KIT_1,3,1_LIV_1,1,8,9
1_KIT_1,3,1_PAN_1,9,8,10
1_BAT_2,4,1_DRE_1,5,1,5
1_BAT_2,4,1_BED_1,2,1,2
1_PAN_1,9,1_KIT_1,3,10,8
1_UTI_1,6,1_GAR_1,19,13,6
1_UTI_1,6,1_LIV_1,1,13,9
1_STA_1,7,1_LIV_1,1,12,9
1_POR_1,18,1_HAL_1,8,11,7
