ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_KIT_1,3,8,15
1_DIN_1,20,1_FOY_1,0,8,11
1_HAL_1,8,1_LIV_1,1,13,16
1_HAL_1,8,1_UTI_1,6,13,20
1_HAL_1,8,1_BED_2,2,13,3
1_HAL_1,8,1_GAR_1,19,13,12
1_HAL_1,8,1_LIV_1,1,13,16
1_HAL_1,8,1_CLO_2,11,13,6
1_HAL_1,8,1_PAN_1,9,13,17
1_HAL_1,8,1_STA_1,7,13,19
1_UTI_1,6,1_HAL_1,8,20,13
1_KIT_1,3,1_LIV_1,1,15,16
1_KIT_1,3,1_DIN_1,20,15,8
1_DRE_1,5,1_BED_1,2,9,2
1_LIV_1,1,1_HAL_1,8,16,13
1_LIV_1,1,1_KIT_1,3,16,15
1_LIV_1,1,1_HAL_1,8,16,13
1_LIV_1,1,1_FOY_1,0,16,11
1_LIV_1,1,1_HAL_3,8,16,14
1_BAT_1,4,1_HAL_3,8,0,14
1_GAR_1,19,1_UTI_2,6,12,21
1_GAR_1,19,1_HAL_1,8,12,13
1_DRE_2,5,1_BAT_2,4,10,1
1_POR_1,18,1_FOY_1,0,18,11
1_BAT_2,4,1_DRE_2,5,1,10
1_BAT_2,4,1_BED_2,2,1,3
1_BED_1,2,1_DRE_1,5,2,9
1_BED_1,2,1_HAL_3,8,2,14
1_BED_2,2,1_BAT_2,4,3,1
1_BED_2,2,1_HAL_1,8,3,13
1_BED_3,2,1_CLO_3,11,4,7
1_BED_3,2,1_HAL_3,8,4,14
1_UTI_2,6,1_GAR_1,19,21,12
1_FOY_1,0,1_LIV_1,1,11,16
1_FOY_1,0,1_DIN_1,20,11,8
1_FOY_1,0,1_POR_1,18,11,18
1_PAN_1,9,1_HAL_1,8,17,13
1_STA_1,7,1_HAL_1,8,19,13
1_CLO_1,11,1_HAL_3,8,5,14
1_HAL_3,8,1_LIV_1,1,14,16
1_HAL_3,8,1_CLO_1,11,14,5
1_HAL_3,8,1_BAT_1,4,14,0
1_HAL_3,8,1_BED_1,2,14,2
1_HAL_3,8,1_BED_3,2,14,4
1_CLO_2,11,1_HAL_1,8,6,13
1_CLO_3,11,1_BED_3,2,7,4
