ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_KIT_1,3,11,16
1_DIN_1,20,1_FOY_1,0,11,13
1_BED_1,2,1_CLO_4,11,2,8
1_BED_1,2,1_HAL_1,8,2,15
1_GAR_1,19,1_UTI_1,6,14,22
1_GAR_1,19,1_LAU_2,10,14,18
1_BAT_1,4,1_BED_2,2,0,3
1_UTI_1,6,1_GAR_1,19,22,14
1_KIT_1,3,1_LIV_1,1,16,20
1_KIT_1,3,1_DIN_1,20,16,11
1_BED_2,2,1_DRE_1,5,3,12
1_BED_2,2,1_BAT_1,4,3,0
1_BED_2,2,1_HAL_1,8,3,15
1_DRE_1,5,1_BED_2,2,12,3
1_LAU_1,10,1_BAT_2,4,17,1
1_CLO_1,11,1_FOY_1,0,5,13
1_CLO_2,11,1_LAU_2,10,6,18
1_CLO_3,11,1_LIV_1,1,7,20
1_BAT_2,4,1_LAU_1,10,1,17
1_BAT_2,4,1_HAL_1,8,1,15
1_CLO_4,11,1_BED_1,2,8,2
1_BED_3,2,1_CLO_6,11,4,10
1_BED_3,2,1_HAL_1,8,4,15
1_PAN_1,9,1_LIV_1,1,21,20
1_LAU_2,10,1_CLO_2,11,18,6
1_LAU_2,10,1_GAR_1,19,18,14
1_LAU_2,10,1_HAL_1,8,18,15
1_HAL_1,8,1_LIV_1,1,15,20
1_HAL_1,8,1_CLO_5,11,15,9
1_HAL_1,8,1_BED_1,2,15,2
1_HAL_1,8,1_BED_3,2,15,4
1_HAL_1,8,1_LAU_3,10,15,19
1_HAL_1,8,1_BED_2,2,15,3
1_HAL_1,8,1_BAT_2,4,15,1
1_HAL_1,8,1_LAU_2,10,15,18
1_LIV_1,1,1_KIT_1,3,20,16
1_LIV_1,1,1_HAL_1,8,20,15
1_LIV_1,1,1_FOY_1,0,20,13
1_LIV_1,1,1_CLO_3,11,20,7
1_LIV_1,1,1_PAN_1,9,20,21
1_LAU_3,10,1_HAL_1,8,19,15
1_CLO_5,11,1_HAL_1,8,9,15
1_FOY_1,0,1_LIV_1,1,13,20
1_FOY_1,0,1_CLO_1,11,13,5
1_FOY_1,0,1_DIN_1,20,13,11
1_CLO_6,11,1_BED_3,2,10,4
