ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_HAL_1,8,13,14
1_UTI_1,6,1_HAL_1,8,19,14
1_LIV_1,1,1_KIT_1,3,17,16
1_LIV_1,1,1_HAL_1,8,17,14
1_LIV_1,1,1_HAL_2,8,17,15
1_LIV_1,1,1_HAL_2,8,17,15
1_LIV_1,1,1_HAL_2,8,17,15
1_LIV_1,1,1_CLO_5,11,17,10
1_LIV_1,1,1_BED_3,2,17,4
1_LIV_1,1,1_STA_1,7,17,18
1_KIT_1,3,1_LIV_1,1,16,17
1_KIT_1,3,1_HAL_1,8,16,14
1_BED_1,2,1_CLO_4,11,2,9
1_BED_1,2,1_HAL_2,8,2,15
1_BED_2,2,1_CLO_6,11,3,11
1_BED_2,2,1_HAL_2,8,3,15
1_HAL_1,8,1_LIV_1,1,14,17
1_HAL_1,8,1_CLO_2,11,14,7
1_HAL_1,8,1_GAR_1,19,14,13
1_HAL_1,8,1_KIT_1,3,14,16
1_HAL_1,8,1_UTI_1,6,14,19
1_BED_3,2,1_CLO_3,11,4,8
1_BED_3,2,1_LIV_1,1,4,17
1_BAT_1,4,1_HAL_2,8,0,15
1_STA_1,7,1_LIV_1,1,18,17
1_BED_4,2,1_DRE_1,5,5,12
1_BED_4,2,1_BAT_2,4,5,1
1_BED_4,2,1_HAL_2,8,5,15
1_HAL_2,8,1_LIV_1,1,15,17
1_HAL_2,8,1_CLO_1,11,15,6
1_HAL_2,8,1_BED_2,2,15,3
1_HAL_2,8,1_BAT_1,4,15,0
1_HAL_2,8,1_BED_1,2,15,2
1_HAL_2,8,1_LIV_1,1,15,17
1_HAL_2,8,1_LIV_1,1,15,17
1_HAL_2,8,1_BED_4,2,15,5
1_DRE_1,5,1_BED_4,2,12,5
1_BAT_2,4,1_BED_4,2,1,5
1_CLO_1,11,1_HAL_2,8,6,15
1_CLO_2,11,1_HAL_1,8,7,14
1_CLO_3,11,1_BED_3,2,8,4
1_CLO_4,11,1_BED_1,2,9,2
1_CLO_5,11,1_LIV_1,1,10,17
1_CLO_6,11,1_BED_2,2,11,3
