ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_KIT_1,3,9,17
1_DIN_1,20,1_FOY_1,0,9,13
1_KIT_1,3,1_LIV_1,1,17,20
1_KIT_1,3,1_DIN_1,20,17,9
1_HAL_1,8,1_LIV_1,1,15,20
1_HAL_1,8,1_LAU_2,10,15,19
1_HAL_1,8,1_BED_2,2,15,3
1_HAL_1,8,1_GAR_1,19,15,14
1_DRE_1,5,1_BAT_1,4,10,0
1_FOY_1,0,1_LIV_1,1,13,20
1_FOY_1,0,1_CLO_4,11,13,8
1_FOY_1,0,1_DIN_1,20,13,9
1_FOY_1,0,1_POR_2,18,13,22
1_CLO_1,11,1_BED_3,2,5,4
1_POR_1,18,1_LIV_1,1,21,20
1_BED_1,2,1_CLO_2,11,2,6
1_BED_1,2,1_CLO_3,11,2,7
1_BED_1,2,1_HAL_2,8,2,16
1_CLO_2,11,1_BED_1,2,6,2
1_BED_2,2,1_BAT_1,4,3,0
1_BED_2,2,1_DRE_3,5,3,12
1_BED_2,2,1_HAL_1,8,3,15
1_DRE_2,5,1_LIV_1,1,11,20
1_BED_3,2,1_CLO_1,11,4,5
1_BED_3,2,1_HAL_2,8,4,16
1_GAR_1,19,1_UTI_1,6,14,23
1_GAR_1,19,1_HAL_1,8,14,15
1_BAT_1,4,1_DRE_1,5,0,10
1_BAT_1,4,1_BED_2,2,0,3
1_LAU_1,10,1_BAT_2,4,18,1
1_DRE_3,5,1_BED_2,2,12,3
1_CLO_3,11,1_BED_1,2,7,2
1_BAT_2,4,1_LAU_1,10,1,18
1_BAT_2,4,1_HAL_2,8,1,16
1_UTI_1,6,1_GAR_1,19,23,14
1_HAL_2,8,1_LIV_1,1,16,20
1_HAL_2,8,1_BED_1,2,16,2
1_HAL_2,8,1_BED_3,2,16,4
1_HAL_2,8,1_BAT_2,4,16,1
1_LIV_1,1,1_KIT_1,3,20,17
1_LIV_1,1,1_HAL_1,8,20,15
1_LIV_1,1,1_FOY_1,0,20,13
1_LIV_1,1,1_HAL_2,8,20,16
1_LIV_1,1,1_DRE_2,5,20,11
1_LIV_1,1,1_POR_1,18,20,21
1_LAU_2,10,1_HAL_1,8,19,15
1_CLO_4,11,1_FOY_1,0,8,13
1_POR_2,18,1_FOY_1,0,22,13
