ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_DIN_1,20,1_CLO_2,11,3,2
1_KIT_1,3,1_LIV_1,1,8,10
1_KIT_1,3,1_POR_2,18,8,12
1_FOY_1,0,1_LIV_1,1,4,10
1_FOY_1,0,1_CLO_1,11,4,1
1_FOY_1,0,1_STA_2,7,4,14
1_FOY_1,0,1_HAL_2,8,4,7
1_FOY_1,0,1_POR_1,18,4,11
1_HAL_1,8,1_LIV_1,1,6,10
1_HAL_1,8,1_STA_1,7,6,13
1_HAL_1,8,1_GAR_1,19,6,5
1_GAR_1,19,1_HAL_1,8,5,6
1_LIV_1,1,1_KIT_1,3,10,8
1_LIV_1,1,1_FOY_1,0,10,4
1_LIV_1,1,1_HAL_1,8,10,6
1_LIV_1,1,1_HAL_2,8,10,7
1_POR_1,18,1_FOY_1,0,11,4
1_STA_1,7,1_HAL_1,8,13,6
1_POR_2,18,1_BAT_1,4,12,0
1_POR_2,18,1_KIT_1,3,12,8
1_STA_2,7,1_FOY_1,0,14,4
1_BAT_1,4,1_HAL_2,8,0,7
1_BAT_1,4,1_POR_2,18,0,12
1_CLO_1,11,1_FOY_1,0,1,4
1_LAU_1,10,1_HAL_2,8,9,7
1_HAL_2,8,1_LIV_1,1,7,10
1_HAL_2,8,1_BAT_1,4,7,0
1_HAL_2,8,1_FOY_1,0,7,4
1_HAL_2,8,1_LAU_1,10,7,9
1_CLO_2,11,1_DIN_1,20,2,3
