ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_3,6,12,22
1_GAR_1,19,1_LIV_1,1,12,15
1_GAR_1,19,1_UTI_1,6,12,20
1_FOY_1,0,1_LIV_1,1,11,15
1_FOY_1,0,1_CLO_1,11,11,6
1_FOY_1,0,1_POR_3,18,11,19
1_POR_1,18,1_UTI_2,6,17,21
1_KIT_1,3,1_LIV_1,1,14,15
1_KIT_1,3,1_PAN_1,9,14,16
1_UTI_1,6,1_GAR_1,19,20,12
1_LIV_1,1,1_FOY_1,0,15,11
1_LIV_1,1,1_KIT_1,3,15,14
1_LIV_1,1,1_HAL_1,8,15,13
1_LIV_1,1,1_UTI_2,6,15,21
1_LIV_1,1,1_BED_3,2,15,4
1_LIV_1,1,1_GAR_1,19,15,12
1_POR_2,18,1_BED_1,2,18,2
1_BED_1,2,1_BED_3,2,2,4
1_BED_1,2,1_POR_2,18,2,18
1_DRE_1,5,1_BAT_1,4,8,0
1_BED_2,2,1_DRE_3,5,3,10
1_BED_2,2,1_HAL_1,8,3,13
1_CLO_1,11,1_FOY_1,0,6,11
1_UTI_2,6,1_LIV_1,1,21,15
1_UTI_2,6,1_POR_1,18,21,17
1_BED_3,2,1_BED_1,2,4,2
1_BED_3,2,1_LIV_1,1,4,15
1_DRE_2,5,1_BAT_1,4,9,0
1_DRE_3,5,1_BED_2,2,10,3
1_BAT_1,4,1_DRE_1,5,0,8
1_BAT_1,4,1_DRE_2,5,0,9
1_HAL_1,8,1_LIV_1,1,13,15
1_HAL_1,8,1_BAT_2,4,13,1
1_HAL_1,8,1_BED_2,2,13,3
1_HAL_1,8,1_BED_4,2,13,5
1_POR_3,18,1_FOY_1,0,19,11
1_UTI_3,6,1_GAR_1,19,22,12
1_BED_4,2,1_CLO_2,11,5,7
1_BED_4,2,1_HAL_1,8,5,13
1_PAN_1,9,1_KIT_1,3,16,14
1_CLO_2,11,1_BED_4,2,7,5
1_BAT_2,4,1_HAL_1,8,1,13
