ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_POR_1,18,1_LIV_1,1,10,9
1_KIT_1,3,1_LIV_1,1,8,9
1_STA_1,7,1_LIV_1,1,11,9
1_UTI_1,6,1_HAL_1,8,12,7
1_BED_1,2,1_CLO_2,11,2,5
1_BED_1,2,1_HAL_1,8,2,7
1_BAT_1,4,1_BED_2,2,0,3
1_BED_2,2,1_BAT_1,4,3,0
1_BED_2,2,1_DRE_1,5,3,6
1_BED_2,2,1_HAL_1,8,3,7
1_BED_2,2,1_LIV_1,1,3,9
1_LIV_1,1,1_KIT_1,3,9,8
1_LIV_1,1,1_HAL_1,8,9,7
1_LIV_1,1,1_STA_1,7,9,11
1_LIV_1,1,1_BED_2,2,9,3
1_LIV_1,1,1_UTI_2,6,9,13
1_LIV_1,1,1_POR_1,18,9,10
1_UTI_2,6,1_CLO_1,11,13,4
1_UTI_2,6,1_HAL_1,8,13,7
1_UTI_2,6,1_LIV_1,1,13,9
1_HAL_1,8,1_LIV_1,1,7,9
1_HAL_1,8,1_UTI_1,6,7,12
1_HAL_1,8,1_BED_1,2,7,2
1_HAL_1,8,1_BAT_2,4,7,1
1_HAL_1,8,1_BED_2,2,7,3
1_HAL_1,8,1_UTI_2,6,7,13
1_BAT_2,4,1_HAL_1,8,1,7
1_DRE_1,5,1_BED_2,2,6,3
1_CLO_1,11,1_UTI_2,6,4,13
1_CLO_2,11,1_BED_1,2,5,2
