ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_1,6,12,20
1_GAR_1,19,1_UTI_2,6,12,21
1_GAR_1,19,1_UTI_3,6,12,22
1_BAT_1,4,1_HAL_1,8,0,13
1_BAT_1,4,1_BED_1,2,0,2
1_BAT_2,4,1_DRE_1,5,1,9
1_BAT_2,4,1_DRE_3,5,1,11
1_BAT_2,4,1_BED_2,2,1,3
1_DRE_1,5,1_BAT_2,4,9,1
1_DRE_2,5,1_BED_3,2,10,4
1_HAL_1,8,1_LIV_1,1,13,17
1_HAL_1,8,1_BAT_1,4,13,0
1_HAL_1,8,1_BED_1,2,13,2
1_HAL_1,8,1_CLO_4,11,13,8
1_HAL_1,8,1_LIV_1,1,13,17
1_HAL_1,8,1_CLO_3,11,13,7
1_HAL_1,8,1_BED_3,2,13,4
1_DRE_3,5,1_BAT_2,4,11,1
1_BED_1,2,1_BAT_1,4,2,0
1_BED_1,2,1_HAL_1,8,2,13
1_CLO_1,11,1_HAL_4,8,5,15
1_UTI_1,6,1_GAR_1,19,20,12
1_BED_2,2,1_BAT_2,4,3,1
1_BED_2,2,1_HAL_4,8,3,15
1_LIV_1,1,1_HAL_1,8,17,13
1_LIV_1,1,1_HAL_1,8,17,13
1_LIV_1,1,1_KIT_1,3,17,16
1_LIV_1,1,1_HAL_3,8,17,14
1_LIV_1,1,1_HAL_4,8,17,15
1_UTI_2,6,1_GAR_1,19,21,12
1_BED_3,2,1_DRE_2,5,4,10
1_BED_3,2,1_HAL_1,8,4,13
1_KIT_1,3,1_LIV_1,1,16,17
1_KIT_1,3,1_POR_1,18,16,19
1_POR_1,18,1_HAL_3,8,19,14
1_POR_1,18,1_KIT_1,3,19,16
1_PAN_1,9,1_HAL_3,8,18,14
1_UTI_3,6,1_GAR_1,19,22,12
1_UTI_3,6,1_HAL_4,8,22,15
1_HAL_3,8,1_LIV_1,1,14,17
1_HAL_3,8,1_CLO_2,11,14,6
1_HAL_3,8,1_POR_1,18,14,19
1_HAL_3,8,1_PAN_1,9,14,18
1_CLO_2,11,1_HAL_3,8,6,14
1_CLO_3,11,1_HAL_1,8,7,13
1_HAL_4,8,1_LIV_1,1,15,17
1_HAL_4,8,1_CLO_1,11,15,5
1_HAL_4,8,1_BED_2,2,15,3
1_HAL_4,8,1_UTI_3,6,15,22
1_CLO_4,11,1_HAL_1,8,8,13
