ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_LIV_1,1,11,18
1_BAT_1,4,1_BED_2,2,0,4
1_BAT_2,4,1_HAL_1,8,1,12
1_HAL_1,8,1_LIV_1,1,12,18
1_HAL_1,8,1_BAT_2,4,12,1
1_HAL_1,8,1_BED_1,2,12,3
1_HAL_1,8,1_LAU_2,10,12,16
1_HAL_1,8,1_BED_3,2,12,5
1_UTI_1,6,1_LIV_1,1,20,18
1_BED_1,2,1_CLO_1,11,3,6
1_BED_1,2,1_HAL_1,8,3,12
1_LAU_1,10,1_BED_2,2,15,4
1_HAL_2,8,1_LIV_1,1,13,18
1_HAL_2,8,1_BED_2,2,13,4
1_BAT_3,4,1_LIV_1,1,2,18
1_LAU_2,10,1_HAL_1,8,16,12
1_FOY_1,0,1_LIV_1,1,10,18
1_BED_2,2,1_CLO_3,11,4,8
1_BED_2,2,1_LAU_1,10,4,15
1_BED_2,2,1_DRE_1,5,4,9
1_BED_2,2,1_BAT_1,4,4,0
1_BED_2,2,1_HAL_2,8,4,13
1_BED_3,2,1_CLO_2,11,5,7
1_BED_3,2,1_HAL_1,8,5,12
1_LAU_3,10,1_LIV_1,1,17,18
1_PAN_1,9,1_KIT_1,3,19,14
1_DRE_1,5,1_BED_2,2,9,4
1_KIT_1,3,1_LIV_1,1,14,18
1_KIT_1,3,1_PAN_1,9,14,19
1_CLO_1,11,1_BED_1,2,6,3
1_CLO_2,11,1_BED_3,2,7,5
1_LIV_1,1,1_HAL_1,8,18,12
1_LIV_1,1,1_HAL_2,8,18,13
1_LIV_1,1,1_FOY_1,0,18,10
1_LIV_1,1,1_KIT_1,3,18,14
1_LIV_1,1,1_GAR_1,19,18,11
1_LIV_1,1,1_UTI_1,6,18,20
1_LIV_1,1,1_BAT_3,4,18,2
1_LIV_1,1,1_LAU_3,10,18,17
1_CLO_3,11,1_BED_2,2,8,4
