ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_HAL_2,8,11,13
1_POR_1,18,1_FOY_1,0,17,10
1_HAL_1,8,1_LIV_1,1,12,16
1_HAL_1,8,1_BED_1,2,12,2
1_HAL_1,8,1_BAT_1,4,12,0
1_HAL_1,8,1_BED_3,2,12,4
1_KIT_1,3,1_LIV_1,1,14,16
1_BED_1,2,1_DRE_1,5,2,8
1_BED_1,2,1_HAL_1,8,2,12
1_BAT_1,4,1_HAL_1,8,0,12
1_BAT_1,4,1_BED_2,2,0,3
1_CLO_1,11,1_BED_2,2,5,3
1_BED_2,2,1_CLO_1,11,3,5
1_BED_2,2,1_FOY_1,0,3,10
1_BED_2,2,1_BAT_1,4,3,0
1_LIV_1,1,1_HAL_1,8,16,12
1_LIV_1,1,1_KIT_1,3,16,14
1_LIV_1,1,1_FOY_1,0,16,10
1_LIV_1,1,1_HAL_2,8,16,13
1_DRE_1,5,1_BED_1,2,8,2
1_FOY_1,0,1_LIV_1,1,10,16
1_FOY_1,0,1_CLO_3,11,10,7
1_FOY_1,0,1_BED_2,2,10,3
1_FOY_1,0,1_POR_1,18,10,17
1_HAL_2,8,1_LIV_1,1,13,16
1_HAL_2,8,1_CLO_2,11,13,6
1_HAL_2,8,1_GAR_1,19,13,11
1_HAL_2,8,1_LAU_1,10,13,15
1_HAL_2,8,1_POR_2,18,13,18
1_BED_3,2,1_BAT_2,4,4,1
1_BED_3,2,1_HAL_1,8,4,12
1_DRE_2,5,1_BAT_2,4,9,1
1_BAT_2,4,1_DRE_2,5,1,9
1_BAT_2,4,1_BED_3,2,1,4
1_POR_2,18,1_HAL_2,8,18,13
1_CLO_2,11,1_HAL_2,8,6,13
1_LAU_1,10,1_HAL_2,8,15,13
1_CLO_3,11,1_FOY_1,0,7,10
