ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_1,6,10,18
1_GAR_1,19,1_HAL_1,8,10,11
1_BED_1,2,1_CLO_1,11,2,5
1_BED_1,2,1_HAL_2,8,2,12
1_HAL_1,8,1_LIV_1,1,11,17
1_HAL_1,8,1_DRE_1,5,11,8
1_HAL_1,8,1_GAR_1,19,11,10
1_HAL_2,8,1_LIV_1,1,12,17
1_HAL_2,8,1_BED_3,2,12,4
1_HAL_2,8,1_BAT_2,4,12,1
1_HAL_2,8,1_LIV_1,1,12,17
1_HAL_2,8,1_BED_1,2,12,2
1_HAL_2,8,1_LAU_1,10,12,15
1_HAL_2,8,1_LIV_1,1,12,17
1_HAL_2,8,1_CLO_2,11,12,6
1_HAL_2,8,1_LIV_1,1,12,17
1_LAU_1,10,1_HAL_2,8,15,12
1_LAU_2,10,1_KIT_1,3,16,14
1_LIV_1,1,1_HAL_1,8,17,11
1_LIV_1,1,1_HAL_2,8,17,12
1_LIV_1,1,1_HAL_2,8,17,12
1_LIV_1,1,1_HAL_2,8,17,12
1_LIV_1,1,1_HAL_2,8,17,12
1_LIV_1,1,1_KIT_1,3,17,14
1_LIV_1,1,1_HAL_6,8,17,13
1_DRE_1,5,1_HAL_1,8,8,11
1_BED_2,2,1_BAT_1,4,3,0
1_BED_2,2,1_HAL_6,8,3,13
1_BAT_1,4,1_DRE_2,5,0,9
1_BAT_1,4,1_BED_2,2,0,3
1_DRE_2,5,1_BAT_1,4,9,0
1_BED_3,2,1_CLO_3,11,4,7
1_BED_3,2,1_HAL_2,8,4,12
1_BAT_2,4,1_HAL_2,8,1,12
1_UTI_1,6,1_GAR_1,19,18,10
1_KIT_1,3,1_LIV_1,1,14,17
1_KIT_1,3,1_LAU_2,10,14,16
1_CLO_1,11,1_BED_1,2,5,2
1_HAL_6,8,1_LIV_1,1,13,17
1_HAL_6,8,1_BED_2,2,13,3
1_CLO_2,11,1_HAL_2,8,6,12
1_CLO_3,11,1_BED_3,2,7,4
