ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_UTI_1,6,11,17
1_BED_1,2,1_DRE_1,5,2,10
1_BED_1,2,1_BAT_2,4,2,1
1_BED_1,2,1_HAL_1,8,2,12
1_LIV_1,1,1_HAL_1,8,14,12
1_LIV_1,1,1_KIT_1,3,14,13
1_LIV_1,1,1_HAL_1,8,14,12
1_LIV_1,1,1_HAL_1,8,14,12
1_LIV_1,1,1_HAL_1,8,14,12
1_LIV_1,1,1_PAN_1,9,14,15
1_DRE_1,5,1_BED_1,2,10,2
1_BED_2,2,1_CLO_4,11,3,9
1_BED_2,2,1_HAL_1,8,3,12
1_BED_3,2,1_HAL_1,8,4,12
1_BAT_1,4,1_HAL_1,8,0,12
1_HAL_1,8,1_LIV_1,1,12,14
1_HAL_1,8,1_CLO_3,11,12,8
1_HAL_1,8,1_POR_1,18,12,16
1_HAL_1,8,1_LIV_1,1,12,14
1_HAL_1,8,1_BED_3,2,12,4
1_HAL_1,8,1_LIV_1,1,12,14
1_HAL_1,8,1_BED_4,2,12,5
1_HAL_1,8,1_UTI_1,6,12,17
1_HAL_1,8,1_LIV_1,1,12,14
1_HAL_1,8,1_CLO_1,11,12,6
1_HAL_1,8,1_BED_2,2,12,3
1_HAL_1,8,1_BAT_1,4,12,0
1_HAL_1,8,1_BED_1,2,12,2
1_KIT_1,3,1_LIV_1,1,13,14
1_BAT_2,4,1_BED_1,2,1,2
1_BED_4,2,1_CLO_2,11,5,7
1_BED_4,2,1_HAL_1,8,5,12
1_POR_1,18,1_HAL_1,8,16,12
1_PAN_1,9,1_LIV_1,1,15,14
1_UTI_1,6,1_GAR_1,19,17,11
1_UTI_1,6,1_HAL_1,8,17,12
1_CLO_1,11,1_HAL_1,8,6,12
1_CLO_2,11,1_BED_4,2,7,5
1_CLO_3,11,1_HAL_1,8,8,12
1_CLO_4,11,1_BED_2,2,9,3
