ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_POR_2,18,8,14
1_LIV_1,1,1_FOY_1,0,12,6
1_LIV_1,1,1_HAL_1,8,12,9
1_LIV_1,1,1_KIT_1,3,12,10
1_LIV_1,1,1_FOY_2,0,12,7
1_FOY_1,0,1_LIV_1,1,6,12
1_FOY_1,0,1_LAU_1,10,6,11
1_FOY_1,0,1_POR_2,18,6,14
1_POR_1,18,1_FOY_2,0,13,7
1_BED_1,2,1_CLO_2,11,2,5
1_BED_1,2,1_HAL_1,8,2,9
1_HAL_1,8,1_LIV_1,1,9,12
1_HAL_1,8,1_BED_1,2,9,2
1_HAL_1,8,1_BAT_2,4,9,1
1_HAL_1,8,1_CLO_1,11,9,4
1_HAL_1,8,1_BED_2,2,9,3
1_HAL_1,8,1_STA_1,7,9,15
1_HAL_1,8,1_STA_1,7,9,15
1_BED_2,2,1_BAT_1,4,3,0
1_BED_2,2,1_HAL_1,8,3,9
1_KIT_1,3,1_LIV_1,1,10,12
1_FOY_2,0,1_LIV_1,1,7,12
1_FOY_2,0,1_POR_1,18,7,13
1_LAU_1,10,1_FOY_1,0,11,6
1_BAT_1,4,1_BED_2,2,0,3
1_BAT_2,4,1_HAL_1,8,1,9
1_POR_2,18,1_GAR_1,19,14,8
1_POR_2,18,1_FOY_1,0,14,6
1_CLO_1,11,1_HAL_1,8,4,9
1_CLO_2,11,1_BED_1,2,5,2
1_STA_1,7,1_HAL_1,8,15,9
1_STA_1,7,1_HAL_1,8,15,9
