ID,Label,Adj_ID,Adj_Label,ID_encode,Adj_ID_encode
1_GAR_1,19,1_HAL_2,8,3,5
1_LIV_1,1,1_HAL_1,8,7,4
1_LIV_1,1,1_HAL_2,8,7,5
1_LIV_1,1,1_KIT_1,3,7,6
1_LIV_1,1,1_UTI_1,6,7,11
1_UTI_1,6,1_LIV_1,1,11,7
1_HAL_1,8,1_LIV_1,1,4,7
1_HAL_1,8,1_CLO_1,11,4,1
1_HAL_1,8,1_STA_1,7,4,10
1_HAL_1,8,1_POR_1,18,4,9
1_STA_1,7,1_HAL_1,8,10,4
1_BAT_1,4,1_PAN_1,9,0,8
1_BAT_1,4,1_HAL_2,8,0,5
1_UTI_2,6,1_HAL_2,8,12,5
1_CLO_1,11,1_HAL_1,8,1,4
1_HAL_2,8,1_LIV_1,1,5,7
1_HAL_2,8,1_CLO_2,11,5,2
1_HAL_2,8,1_GAR_1,19,5,3
1_HAL_2,8,1_UTI_2,6,5,12
1_HAL_2,8,1_BAT_1,4,5,0
1_KIT_1,3,1_LIV_1,1,6,7
1_POR_1,18,1_HAL_1,8,9,4
1_PAN_1,9,1_BAT_1,4,8,0
1_CLO_2,11,1_HAL_2,8,2,5
